"","dispnum","stabb","ccode","stday","stmon","styear","endday","endmon","endyear","sidea","revstate","revtype1","revtype2","fatality","fatalpre","hiact","hostlev","orig","version","outcome","settle","recip","numa","numb","COWcode","year"
"875",1039,"USA",2,11,6,1970,26,9,1970,0,0,0,-9,0,0,8,3,1,5,5,3,1,3,4,2,1970
"876",1039,"ISR",666,18,9,1970,26,9,1970,0,0,0,-9,-9,-9,10,3,0,5,5,3,1,3,4,666,1970
"877",1039,"IRQ",645,2,8,1970,26,9,1970,1,1,2,-9,0,0,11,3,0,5,5,3,1,3,4,645,1970
"878",1042,"EGY",651,-9,6,1948,-9,6,1948,1,0,0,-9,-9,-9,17,4,1,5,8,4,1,1,1,651,1948
"879",1042,"JOR",663,-9,6,1948,-9,6,1948,0,0,0,-9,-9,-9,17,4,1,5,8,4,1,1,1,663,1948
"880",1043,"LIB",620,21,2,1973,21,2,1973,0,0,0,-9,-9,-9,0,1,1,5,5,3,0,1,1,620,1973
"881",1043,"ISR",666,21,2,1973,21,2,1973,1,0,0,-9,-9,-9,16,4,1,5,5,3,0,1,1,666,1973
"882",1046,"ISR",666,18,10,1971,24,10,1973,0,0,0,-9,6,-9,20,5,1,5,5,1,1,5,1,666,1971
"883",1046,"JOR",663,1,12,1971,24,10,1973,1,0,0,-9,1,-9,20,5,0,5,5,1,1,5,1,663,1971
"884",1046,"IRQ",645,10,8,1973,24,10,1973,1,0,0,-9,4,-9,20,5,0,5,5,1,1,5,1,645,1973
"885",1046,"SAU",670,10,10,1973,24,10,1973,1,0,0,-9,2,-9,20,5,0,5,5,1,1,5,1,670,1973
"886",1046,"SYR",652,18,10,1971,24,10,1973,1,1,1,-9,6,-9,20,5,1,5,5,1,1,5,1,652,1971
"887",1046,"EGY",651,17,11,1971,24,10,1973,1,1,1,-9,6,-9,20,5,0,5,5,1,1,5,1,651,1971
"888",1051,"ISR",666,12,5,1968,15,6,1968,1,1,2,-9,-9,-9,16,4,1,5,5,3,1,1,1,666,1968
"889",1051,"LEB",660,12,5,1968,15,6,1968,0,0,0,-9,-9,-9,16,4,1,5,5,3,1,1,1,660,1968
"892",1061,"ISR",666,12,4,1974,5,12,1975,1,1,2,-9,-9,-9,17,4,1,5,5,3,1,1,2,666,1974
"893",1061,"EGY",651,15,4,1974,18,6,1974,0,0,0,-9,0,0,1,2,0,5,5,3,1,1,2,651,1974
"894",1061,"LEB",660,12,4,1974,5,12,1975,0,0,0,-9,-9,-9,17,4,1,5,5,3,1,1,2,660,1974
"895",1062,"ITA",325,28,8,1953,20,12,1953,0,0,0,-9,0,0,7,3,1,5,5,3,1,1,1,325,1953
"896",1062,"YUG",345,28,8,1953,20,12,1953,1,1,1,-9,0,0,7,3,1,5,5,3,1,1,1,345,1953
"901",1067,"ISR",666,15,7,1967,7,8,1970,1,0,0,-9,2,-9,17,4,1,5,5,3,1,1,1,666,1967
"902",1067,"JOR",663,15,7,1967,7,8,1970,0,1,1,-9,3,-9,17,4,1,5,5,3,1,1,1,663,1967
"903",1068,"ALG",615,15,8,1970,14,10,1970,0,0,0,-9,0,0,0,1,1,5,7,3,0,1,1,615,1970
"904",1068,"ISR",666,15,8,1970,14,10,1970,1,1,2,-9,0,0,15,4,1,5,7,3,0,1,1,666,1970
"905",1069,"ALG",615,23,7,1968,1,9,1968,1,1,2,-9,0,0,15,4,1,5,7,1,0,1,1,615,1968
"906",1069,"ISR",666,23,7,1968,1,9,1968,0,0,0,-9,0,0,0,1,1,5,7,1,0,1,1,666,1968
"907",1070,"MAL",820,11,2,1963,14,11,1965,0,0,0,-9,2,-9,17,4,1,5,5,3,1,1,3,820,1963
"908",1070,"AUL",900,-9,9,1963,14,11,1965,0,0,0,-9,1,-9,16,4,0,5,5,3,1,1,3,900,1963
"909",1070,"INS",850,11,2,1963,14,11,1965,1,1,1,-9,3,-9,17,4,1,5,5,3,1,1,3,850,1963
"910",1070,"UKG",200,13,2,1963,14,11,1965,0,0,0,-9,1,-9,17,4,0,5,5,3,1,1,3,200,1963
"911",1072,"PHI",840,4,4,1968,13,12,1968,0,0,0,-9,-9,-9,7,3,1,5,5,3,1,1,1,840,1968
"912",1072,"MAL",820,4,4,1968,13,12,1968,1,0,0,-9,-9,-9,8,3,1,5,5,3,1,1,1,820,1968
"913",1073,"POR",235,7,8,1954,8,6,1955,1,0,0,-9,0,0,8,3,1,5,5,3,1,1,1,235,1954
"914",1073,"IND",750,7,8,1954,8,6,1955,0,1,1,-9,0,0,1,2,1,5,5,3,1,1,1,750,1954
"915",1074,"IND",750,17,8,1961,19,12,1961,1,1,1,-9,1,-9,17,4,1,5,2,2,1,1,1,750,1961
"916",1074,"POR",235,17,8,1961,19,12,1961,0,0,0,-9,1,-9,17,4,1,5,2,2,1,1,1,235,1961
"917",1077,"PAK",770,22,9,1947,10,11,1947,0,0,0,-9,0,0,1,2,1,5,1,2,1,1,1,770,1947
"918",1077,"IND",750,22,9,1947,10,11,1947,1,0,0,-9,0,0,7,3,1,5,1,2,1,1,1,750,1947
"919",1079,"IND",750,13,3,1951,14,8,1951,1,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,750,1951
"920",1079,"PAK",770,13,3,1951,14,8,1951,0,1,1,-9,1,-9,17,4,1,5,5,3,1,1,1,770,1951
"921",1081,"SYR",652,20,7,1971,13,8,1971,1,1,2,-9,-9,-9,17,4,1,5,5,3,1,1,1,652,1971
"922",1081,"JOR",663,20,7,1971,13,8,1971,0,0,0,-9,-9,-9,17,4,1,5,5,3,1,1,1,663,1971
"923",1083,"MOR",600,2,7,1962,19,10,1962,1,1,1,-9,2,-9,17,4,1,5,5,3,1,1,1,600,1962
"924",1083,"ALG",615,2,7,1962,19,10,1962,0,0,0,-9,2,-9,17,4,1,5,5,3,1,1,1,615,1962
"925",1084,"ALG",615,30,9,1963,4,11,1963,0,0,0,-9,3,-9,17,4,1,5,5,3,1,1,1,615,1963
"926",1084,"MOR",600,30,9,1963,4,11,1963,1,1,1,-9,2,-9,17,4,1,5,5,3,1,1,1,600,1963
"931",1091,"SUD",625,1,2,1958,25,2,1958,0,0,0,-9,0,0,15,4,1,5,5,3,1,1,1,625,1958
"932",1091,"EGY",651,1,2,1958,25,2,1958,1,1,1,-9,0,0,7,3,1,5,5,3,1,1,1,651,1958
"939",1097,"ARG",160,-9,7,1952,-9,9,1952,1,1,1,-9,0,0,14,4,1,5,3,3,0,1,1,160,1952
"940",1097,"CHL",155,-9,7,1952,-9,9,1952,0,1,1,-9,0,0,0,1,1,5,3,3,0,1,1,155,1952
"941",1098,"ARG",160,4,8,1955,-9,9,1955,1,1,1,-9,0,0,14,4,1,5,3,3,0,1,1,160,1955
"942",1098,"CHL",155,4,8,1955,-9,9,1955,0,1,1,-9,0,0,0,1,1,5,3,3,0,1,1,155,1955
"943",1099,"CHL",155,-9,4,1958,19,8,1958,1,1,1,-9,0,0,7,3,1,5,5,3,1,1,1,155,1958
"944",1099,"ARG",160,-9,4,1958,19,8,1958,0,1,1,-9,0,0,16,4,1,5,5,3,1,1,1,160,1958
"945",1100,"CHL",155,16,8,1959,29,9,1959,1,1,1,-9,0,0,7,3,1,5,5,3,0,1,1,155,1959
"946",1100,"ARG",160,16,8,1959,29,9,1959,0,1,1,-9,0,0,0,1,1,5,5,3,0,1,1,160,1959
"947",1101,"ARG",160,24,3,1960,24,3,1960,1,1,1,-9,0,0,12,3,1,5,5,3,0,1,1,160,1960
"948",1101,"CHL",155,24,3,1960,24,3,1960,0,1,1,-9,0,0,0,1,1,5,5,3,0,1,1,155,1960
"949",1102,"ARG",160,17,9,1963,17,9,1963,1,1,1,-9,0,0,7,3,1,5,5,1,0,1,1,160,1963
"950",1102,"CHL",155,17,9,1963,17,9,1963,0,1,1,-9,0,0,0,1,1,5,5,1,0,1,1,155,1963
"951",1104,"YPR",680,6,5,1972,25,5,1972,1,1,3,-9,-9,-9,16,4,1,5,5,3,1,1,1,680,1972
"952",1104,"OMA",698,6,5,1972,25,5,1972,0,1,3,-9,1,-9,16,4,1,5,5,3,1,1,1,698,1972
"953",1105,"YPR",680,18,11,1973,18,11,1973,1,1,3,-9,0,0,16,4,1,5,5,3,0,1,1,680,1973
"954",1105,"OMA",698,18,11,1973,18,11,1973,0,0,0,-9,-9,-9,0,1,1,5,5,3,0,1,1,698,1973
"955",1106,"OMA",698,-9,11,1975,11,3,1976,0,0,0,-9,-9,-9,17,4,1,5,3,1,1,1,1,698,1975
"956",1106,"YPR",680,-9,11,1975,11,3,1976,1,1,3,-9,-9,-9,17,4,1,5,3,1,1,1,1,680,1975
"957",1107,"YPR",680,25,10,1971,28,10,1972,0,0,0,-9,-9,-9,16,4,1,5,6,1,1,1,1,680,1971
"958",1107,"YAR",678,25,10,1971,28,10,1972,1,0,0,-9,-9,-9,16,4,1,5,6,1,1,1,1,678,1971
"959",1108,"YAR",678,5,10,1962,22,12,1963,0,0,0,-9,-9,-9,17,4,0,5,5,1,1,3,2,678,1962
"960",1108,"SAU",670,1,10,1962,22,12,1963,1,1,3,-9,-9,-9,17,4,1,5,5,1,1,3,2,670,1962
"961",1108,"JOR",663,21,10,1962,22,12,1962,1,0,0,-9,-9,-9,17,4,0,5,5,1,1,3,2,663,1962
"962",1108,"EGY",651,1,10,1962,22,12,1963,0,1,3,-9,-9,-9,17,4,1,5,5,1,1,3,2,651,1962
"963",1108,"USA",2,15,11,1962,15,11,1962,1,0,0,-9,0,0,7,3,0,5,5,1,1,3,2,2,1962
"964",1109,"EGY",651,1,5,1966,14,5,1967,1,1,2,-9,1,-9,16,4,1,5,5,3,0,2,1,651,1966
"965",1109,"SAU",670,1,5,1966,14,5,1967,0,0,0,-9,-9,-9,0,1,1,5,5,3,0,2,1,670,1966
"966",1109,"YAR",678,6,5,1966,14,5,1967,1,1,2,-9,0,0,1,2,0,5,5,3,0,2,1,678,1966
"967",1110,"SAU",670,26,11,1969,12,12,1969,0,0,0,-9,1,-9,16,4,1,5,5,4,1,1,1,670,1969
"968",1110,"YPR",680,26,11,1969,12,12,1969,1,1,1,-9,1,-9,16,4,1,5,5,4,1,1,1,680,1969
"969",1112,"HAI",41,25,9,1949,-9,1,1950,0,0,0,-9,0,0,0,1,1,5,5,1,0,1,1,41,1949
"970",1112,"DOM",42,25,9,1949,-9,1,1950,1,1,3,-9,0,0,12,3,1,5,5,1,0,1,1,42,1949
"971",1114,"CUB",40,23,6,1959,24,7,1959,1,1,3,-9,0,0,7,3,1,5,5,3,1,2,1,40,1959
"972",1114,"VEN",101,-9,7,1959,24,7,1959,1,1,3,-9,0,0,1,2,0,5,5,3,1,2,1,101,1959
"973",1114,"DOM",42,23,6,1959,24,7,1959,0,1,3,-9,0,0,1,2,1,5,5,3,1,2,1,42,1959
"974",1115,"CUB",40,8,5,1967,8,5,1967,1,1,3,-9,1,-9,17,4,1,5,5,3,1,1,1,40,1967
"975",1115,"VEN",101,8,5,1967,8,5,1967,0,0,0,-9,0,0,17,4,1,5,5,3,1,1,1,101,1967
"976",1117,"SPN",230,23,11,1957,24,2,1958,0,0,0,-9,0,0,17,4,1,5,5,3,1,1,1,230,1957
"977",1117,"MOR",600,23,11,1957,24,2,1958,1,1,1,-9,0,0,17,4,1,5,5,3,1,1,1,600,1957
"978",1118,"SPN",230,1,1,1972,30,6,1972,0,0,0,-9,-9,-9,7,3,1,5,5,3,1,1,1,230,1972
"979",1118,"MOR",600,1,1,1972,30,6,1972,1,1,2,-9,-9,-9,15,4,1,5,5,3,1,1,1,600,1972
"980",1119,"MOR",600,1,1,1973,2,1,1974,1,1,2,-9,-9,-9,15,4,1,5,6,1,1,1,1,600,1973
"981",1119,"SPN",230,1,1,1973,2,1,1974,0,1,2,-9,-9,-9,17,4,1,5,6,1,1,1,1,230,1973
"984",1123,"IRQ",645,9,7,1962,19,8,1962,1,0,0,-9,1,-9,16,4,1,5,5,3,1,1,1,645,1962
"985",1123,"TUR",640,9,7,1962,19,8,1962,0,0,0,-9,1,-9,16,4,1,5,5,3,1,1,1,640,1962
"986",1124,"MEX",70,29,12,1958,29,1,1959,0,1,4,-9,1,-9,7,3,1,5,5,3,1,1,2,70,1958
"987",1124,"GUA",90,29,12,1958,29,1,1959,1,1,4,-9,0,0,16,4,1,5,5,3,1,1,2,90,1958
"988",1124,"USA",2,29,12,1958,29,12,1958,0,0,0,-9,0,0,0,1,1,5,5,3,1,1,2,2,1958
"1005",1135,"IRN",630,30,11,1971,3,6,1972,1,1,1,-9,1,-9,17,4,1,5,5,3,1,1,1,630,1971
"1006",1135,"IRQ",645,30,11,1971,3,6,1972,0,1,1,-9,1,-9,17,4,1,5,5,3,1,1,1,645,1971
"1007",1136,"IRQ",645,6,4,1969,13,6,1969,1,1,1,-9,0,0,16,4,1,5,5,3,1,1,1,645,1969
"1008",1136,"IRN",630,6,4,1969,13,6,1969,0,1,1,-9,0,0,8,3,1,5,5,3,1,1,1,630,1969
"1009",1138,"IRQ",645,22,9,1959,21,1,1960,0,1,1,-9,1,-9,16,4,1,5,5,3,1,1,1,645,1959
"1010",1138,"IRN",630,22,9,1959,21,1,1960,1,0,0,-9,1,-9,16,4,1,5,5,3,1,1,1,630,1959
"1031",1155,"ECU",130,11,8,1951,15,8,1951,0,1,1,-9,1,-9,17,4,1,5,5,3,1,1,1,130,1951
"1032",1155,"PER",135,11,8,1951,15,8,1951,1,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,135,1951
"1033",1156,"ECU",130,24,1,1954,-9,10,1954,0,1,1,-9,0,0,15,4,1,5,5,3,1,1,1,130,1954
"1034",1156,"PER",135,24,1,1954,-9,10,1954,1,0,0,-9,0,0,12,3,1,5,5,3,1,1,1,135,1954
"1035",1157,"ECU",130,-9,8,1955,27,9,1955,0,1,1,-9,0,0,12,3,1,5,5,3,1,1,1,130,1955
"1036",1157,"PER",135,-9,8,1955,27,9,1955,1,0,0,-9,0,0,12,3,1,5,5,3,1,1,1,135,1955
"1037",1158,"ECU",130,11,1,1971,16,1,1971,1,1,2,-9,0,0,15,4,1,5,7,1,0,1,1,130,1971
"1038",1158,"USA",2,11,1,1971,16,1,1971,0,0,0,-9,0,0,0,1,1,5,7,1,0,1,1,2,1971
"1045",1166,"GUY",110,14,10,1966,14,4,1967,0,0,0,-9,0,0,0,1,1,5,6,1,0,1,1,110,1966
"1046",1166,"VEN",101,14,10,1966,14,4,1967,1,1,1,-9,0,0,14,4,1,5,6,1,0,1,1,101,1966
"1056",1172,"URU",165,28,1,1969,28,7,1969,0,1,1,-9,0,0,0,1,1,5,5,3,0,1,1,165,1969
"1057",1172,"ARG",160,28,1,1969,28,7,1969,1,1,1,-9,0,0,14,4,1,5,5,3,0,1,1,160,1969
"1058",1173,"NIC",93,19,4,1957,23,6,1957,1,1,1,-9,0,0,14,4,1,5,6,1,1,1,1,93,1957
"1059",1173,"HON",91,19,4,1957,23,6,1957,0,1,1,-9,0,0,17,4,1,5,6,1,1,1,1,91,1957
"1077",1189,"GUY",110,-9,11,1975,-9,7,1976,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,110,1975
"1078",1189,"BRA",140,-9,11,1975,-9,7,1976,1,1,2,-9,0,0,12,3,1,5,5,3,0,1,1,140,1975
"1079",1190,"HON",91,13,7,1976,12,8,1976,1,1,1,-9,0,0,17,4,1,5,6,1,1,1,1,91,1976
"1080",1190,"SAL",92,13,7,1976,12,8,1976,0,1,1,-9,0,0,17,4,1,5,6,1,1,1,1,92,1976
"1081",1191,"PER",135,11,9,1976,11,9,1976,0,0,0,-9,-9,-9,17,4,1,5,5,3,1,1,1,135,1976
"1082",1191,"CHL",155,11,9,1976,11,9,1976,1,0,0,-9,-9,-9,17,4,1,5,5,3,1,1,1,155,1976
"1083",1193,"COS",94,-9,4,1954,24,2,1955,0,1,3,-9,0,0,17,4,1,5,6,1,1,1,2,94,1954
"1084",1193,"USA",2,1,8,1954,1,8,1954,0,1,3,-9,0,0,7,3,0,5,6,1,1,1,2,2,1954
"1085",1193,"NIC",93,-9,4,1954,24,2,1955,1,1,3,-9,0,0,13,4,1,5,6,1,1,1,2,93,1954
"1092",1200,"PAK",770,10,2,1973,10,2,1973,1,1,2,-9,-9,-9,15,4,1,5,5,3,0,1,1,770,1973
"1093",1200,"IRQ",645,10,2,1973,10,2,1973,0,0,0,-9,-9,-9,0,1,1,5,5,3,0,1,1,645,1973
"1107",1206,"HON",91,24,6,1969,18,7,1969,0,1,4,-9,6,-9,20,5,1,5,5,1,1,1,1,91,1969
"1108",1206,"SAL",92,24,6,1969,18,7,1969,1,0,0,-9,5,-9,20,5,1,5,5,1,1,1,1,92,1969
"1111",1208,"PAR",150,26,12,1959,28,12,1959,1,0,0,-9,0,0,14,4,1,5,5,3,1,1,1,150,1959
"1112",1208,"ARG",160,26,12,1959,28,12,1959,0,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,160,1959
"1113",1209,"ARG",160,15,5,1962,15,5,1962,0,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,160,1962
"1114",1209,"PAR",150,15,5,1962,15,5,1962,1,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,150,1962
"1115",1213,"USA",2,19,3,1964,25,10,1964,1,0,0,-9,1,-9,16,4,1,5,5,3,1,2,1,2,1964
"1116",1213,"CAM",811,19,3,1964,28,4,1965,0,0,0,-9,-9,-9,17,4,1,5,5,3,1,2,1,811,1964
"1117",1213,"RVN",817,19,3,1964,28,4,1965,1,1,2,-9,-9,-9,16,4,1,5,5,3,1,2,1,817,1964
"1118",1214,"RVN",817,-9,2,1956,-9,2,1956,1,1,1,-9,0,0,16,4,1,5,5,3,0,1,1,817,1956
"1119",1214,"CAM",811,-9,2,1956,-9,2,1956,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,811,1956
"1120",1215,"RVN",817,30,5,1958,1,7,1958,1,1,1,-9,-9,-9,14,4,1,5,5,3,1,1,1,817,1958
"1121",1215,"CAM",811,30,5,1958,1,7,1958,0,1,1,-9,-9,-9,16,4,1,5,5,3,1,1,1,811,1958
"1122",1216,"CHN",710,31,12,1965,-9,5,1966,1,0,0,-9,0,0,1,2,0,5,5,3,1,2,3,710,1965
"1123",1216,"THI",800,26,12,1965,18,2,1966,0,0,0,-9,0,0,12,3,1,5,5,3,1,2,3,800,1965
"1124",1216,"RVN",817,26,12,1965,18,2,1966,0,0,0,-9,0,0,12,3,1,5,5,3,1,2,3,817,1965
"1125",1216,"USA",2,26,12,1965,2,8,1966,0,0,0,-9,0,0,16,4,1,5,5,3,1,2,3,2,1965
"1126",1216,"CAM",811,26,12,1965,2,8,1966,1,1,2,-9,0,0,7,3,1,5,5,3,1,2,3,811,1965
"1127",1217,"ROK",732,24,2,1967,24,2,1967,1,1,2,-9,-9,-9,16,4,0,5,5,3,1,3,1,732,1967
"1128",1217,"RVN",817,5,2,1967,24,2,1967,1,1,2,-9,-9,-9,16,4,1,5,5,3,1,3,1,817,1967
"1129",1217,"USA",2,5,2,1967,24,2,1967,1,1,2,-9,-9,-9,16,4,1,5,5,3,1,3,1,2,1967
"1130",1217,"CAM",811,5,2,1967,24,2,1967,0,0,0,-9,-9,-9,17,4,1,5,5,3,1,3,1,811,1967
"1133",1225,"CAM",811,-9,11,1953,-9,5,1954,0,0,0,-9,0,0,0,1,1,5,1,2,0,1,1,811,1953
"1134",1225,"THI",800,-9,11,1953,-9,5,1954,1,1,1,-9,0,0,14,4,1,5,1,2,0,1,1,800,1953
"1135",1226,"CAM",811,5,8,1958,9,2,1959,0,1,1,-9,0,0,15,4,1,5,5,3,1,1,1,811,1958
"1136",1226,"THI",800,5,8,1958,9,2,1959,1,0,0,-9,0,0,8,3,1,5,5,3,1,1,1,800,1958
"1137",1227,"THI",800,18,6,1961,28,12,1961,0,0,0,-9,0,0,8,3,1,5,5,3,1,1,1,800,1961
"1138",1227,"CAM",811,18,6,1961,28,12,1961,1,1,1,-9,0,0,7,3,1,5,5,3,1,1,1,811,1961
"1139",1228,"CAM",811,15,6,1962,17,11,1962,0,1,1,-9,1,-9,17,4,1,5,5,3,1,1,1,811,1962
"1140",1228,"THI",800,15,6,1962,17,11,1962,1,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,800,1962
"1141",1229,"CAM",811,14,4,1964,1,10,1966,1,1,1,-9,2,-9,17,4,1,5,4,1,1,1,1,811,1964
"1142",1229,"THI",800,14,4,1964,1,10,1966,0,1,0,-9,2,-9,17,4,1,5,4,1,1,1,1,800,1964
"1143",1230,"CAM",811,22,6,1967,20,7,1967,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,811,1967
"1144",1230,"THI",800,22,6,1967,20,7,1967,1,1,1,-9,0,0,14,4,1,5,5,3,0,1,1,800,1967
"1145",1231,"THI",800,29,5,1975,20,2,1976,0,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,800,1975
"1146",1231,"CAM",811,29,5,1975,20,2,1976,1,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,811,1975
"1147",1232,"CAM",811,2,8,1976,30,6,1987,0,0,0,-9,3,-9,17,4,1,5,5,1,1,1,2,811,1976
"1148",1232,"DRV",816,30,6,1980,30,6,1987,0,0,0,-9,3,-9,17,4,0,5,5,1,1,1,2,816,1980
"1149",1232,"THI",800,2,8,1976,30,6,1987,1,0,0,-9,4,-9,17,4,1,5,5,1,1,1,2,800,1976
"1157",1238,"IND",750,26,9,1947,1,1,1949,1,0,0,-9,6,-9,20,5,1,5,6,1,1,1,1,750,1947
"1158",1238,"PAK",770,26,9,1947,1,1,1949,0,1,1,-9,6,-9,20,5,1,5,6,1,1,1,1,770,1947
"1215",1279,"TUR",640,25,12,1963,10,8,1964,1,1,2,-9,1,-9,17,4,1,5,5,1,1,1,1,640,1963
"1216",1279,"GRC",350,25,12,1963,10,8,1964,0,0,0,-9,1,-9,17,4,1,5,5,1,1,1,1,350,1963
"1217",1280,"TUR",640,16,11,1967,1,12,1967,1,1,2,-9,0,0,7,3,1,5,6,1,0,1,2,640,1967
"1218",1280,"GRC",350,16,11,1967,1,12,1967,0,0,0,-9,0,0,0,1,1,5,6,1,0,1,2,350,1967
"1219",1280,"CYP",352,16,11,1967,1,12,1967,0,0,0,-9,0,0,0,1,1,5,6,1,0,1,2,352,1967
"1220",1284,"GRC",350,1,8,1948,13,8,1948,1,0,0,-9,1,-9,16,4,1,5,5,3,1,1,1,350,1948
"1221",1284,"ALB",339,1,8,1948,13,8,1948,0,0,0,-9,1,-9,16,4,1,5,5,3,1,1,1,339,1948
"1222",1285,"ALB",339,8,8,1949,13,8,1949,0,0,0,-9,2,-9,16,4,1,5,5,3,1,1,1,339,1949
"1223",1285,"GRC",350,8,8,1949,13,8,1949,1,0,0,-9,2,-9,16,4,1,5,5,3,1,1,1,350,1949
"1224",1286,"USR",365,13,8,1949,24,11,1951,1,1,2,-9,0,0,7,3,1,5,5,1,1,4,2,365,1949
"1225",1286,"HUN",310,23,8,1949,24,11,1951,1,1,2,-9,1,-9,16,4,0,5,5,1,1,4,2,310,1949
"1226",1286,"USA",2,16,4,1951,24,11,1951,0,0,0,-9,0,0,7,3,0,5,5,1,1,4,2,2,1951
"1227",1286,"RUM",360,28,1,1950,24,11,1951,1,1,2,-9,1,-9,16,4,0,5,5,1,1,4,2,360,1950
"1228",1286,"BUL",355,6,7,1950,24,11,1951,1,1,2,-9,1,-9,16,4,0,5,5,1,1,4,2,355,1950
"1229",1286,"YUG",345,13,8,1949,24,11,1951,0,0,0,-9,2,-9,16,4,1,5,5,1,1,4,2,345,1949
"1230",1289,"GRC",350,3,6,1976,1,9,1976,0,1,1,-9,0,0,8,3,1,5,5,3,1,1,1,350,1976
"1231",1289,"TUR",640,3,6,1976,1,9,1976,1,1,1,-9,0,0,7,3,1,5,5,3,1,1,1,640,1976
"1232",1290,"GRC",350,8,1,1975,8,1,1975,1,1,2,-9,0,0,1,2,1,5,5,3,0,1,1,350,1975
"1233",1290,"TUR",640,8,1,1975,8,1,1975,0,0,0,-9,0,0,0,1,1,5,5,3,0,1,1,640,1975
"1234",1292,"GRC",350,29,3,1974,29,5,1974,0,1,1,-9,0,0,8,3,1,5,5,3,1,1,1,350,1974
"1235",1292,"TUR",640,29,3,1974,29,5,1974,1,1,1,-9,0,0,7,3,1,5,5,3,1,1,1,640,1974
"1236",1293,"CYP",352,15,7,1974,16,8,1974,0,0,0,-9,5,-9,20,5,1,5,1,2,1,1,2,352,1974
"1237",1293,"TUR",640,15,7,1974,16,8,1974,1,1,2,-9,6,-9,20,5,1,5,1,2,1,1,2,640,1974
"1238",1293,"GRC",350,20,7,1974,16,8,1974,0,0,0,-9,0,0,10,3,0,5,1,2,1,1,2,350,1974
"1239",1295,"GRC",350,26,7,1952,13,8,1952,0,0,0,-9,1,-9,17,4,1,5,2,2,1,1,1,350,1952
"1240",1295,"BUL",355,26,7,1952,13,8,1952,1,1,1,-9,0,0,17,4,1,5,2,2,1,1,1,355,1952
"1241",1300,"IND",750,7,5,1955,12,7,1955,0,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,750,1955
"1242",1300,"PAK",770,7,5,1955,12,7,1955,1,1,1,-9,1,-9,17,4,1,5,5,3,1,1,1,770,1955
"1243",1301,"IND",750,17,2,1956,26,3,1956,0,0,0,-9,0,0,17,4,1,5,5,3,1,1,1,750,1956
"1244",1301,"PAK",770,17,2,1956,26,3,1956,1,1,1,-9,1,-9,17,4,1,5,5,3,1,1,1,770,1956
"1245",1302,"IND",750,11,3,1958,2,8,1959,0,0,0,-9,1,-9,17,4,1,5,5,1,1,1,1,750,1958
"1246",1302,"PAK",770,11,3,1958,2,8,1959,1,1,1,-9,1,-9,17,4,1,5,5,1,1,1,1,770,1958
"1247",1303,"PAK",770,23,9,1960,-9,10,1960,0,0,0,-9,0,0,17,4,1,5,5,3,1,1,1,770,1960
"1248",1303,"AFG",700,23,9,1960,-9,10,1960,1,1,1,-9,0,0,17,4,1,5,5,3,1,1,1,700,1960
"1249",1304,"PAK",770,19,5,1961,3,9,1961,0,0,0,-9,2,-9,17,4,1,5,5,3,1,1,1,770,1961
"1250",1304,"AFG",700,19,5,1961,3,9,1961,1,1,1,-9,2,-9,17,4,1,5,5,3,1,1,1,700,1961
"1251",1305,"PAK",770,29,3,1955,4,5,1955,1,0,0,-9,0,0,3,2,1,5,5,1,1,1,1,770,1955
"1252",1305,"AFG",700,29,3,1955,4,5,1955,0,1,1,-9,0,0,10,3,1,5,5,1,1,1,1,700,1955
"1253",1306,"PAK",770,17,6,1950,5,10,1950,0,0,0,-9,2,-9,17,4,1,5,5,3,1,1,1,770,1950
"1254",1306,"AFG",700,17,6,1950,5,10,1950,1,1,1,-9,2,-9,17,4,1,5,5,3,1,1,1,700,1950
"1255",1307,"PAK",770,-9,3,1949,-9,6,1949,0,0,0,-9,0,0,16,4,1,5,5,3,1,1,1,770,1949
"1256",1307,"AFG",700,-9,3,1949,-9,6,1949,1,1,1,-9,0,0,16,4,1,5,5,3,1,1,1,700,1949
"1257",1308,"IND",750,23,2,1950,13,6,1950,1,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,750,1950
"1258",1308,"PAK",770,23,2,1950,13,6,1950,0,1,1,-9,1,-9,17,4,1,5,5,3,1,1,1,770,1950
"1259",1310,"PAK",770,18,9,1962,4,11,1962,1,1,1,-9,1,-9,17,4,1,5,5,3,1,1,1,770,1962
"1260",1310,"IND",750,18,9,1962,4,11,1962,0,0,0,-9,1,-9,17,4,1,5,5,3,1,1,1,750,1962
"1261",1312,"PAK",770,-9,8,1964,25,1,1966,1,1,1,-9,6,-9,20,5,1,5,5,1,1,1,1,770,1964
"1262",1312,"IND",750,-9,8,1964,25,1,1966,0,0,0,-9,6,-9,20,5,1,5,5,1,1,1,1,750,1964
